Branch,item,Description,Category,Shippable,"Open
Now","Rep
Allocation","Rep
Orders","Now Available
For Rep",Price,Code,Future
550000,000555,ACER NEGUNDO FLAMINGO,EVS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,400521,AGASTACHE HYB BLUE BOA PP24050,EVS,39,4,0,0,4,$18.50 ,,
550000,412511,AGASTACHE KUDOS CORAL PPAF,EVS,660,42,0,0,42,$8.50 ,,
,055482,ARALIA CORDATA GOTEMBA,,,,,,,,,
,025212,BAM-FARGESIA RUFA (CLUMP),,,,,,,,,
,012012,BER T CHERRY BOMB R CPBR 3488,,,,,,,,,
,062932,BER T ORANGE ROCKET PP18411,,,,,,,,,
,012202,BER T ROSE GLOW,,,,,,,,,
,077412S,BUD LO&BEHLD R PRPL HAZE PPAF,,,,,,,,,
,407622S,BUD LO&BEHOLD BLU CHIP JR,,,,,,,,,
,401212S,BUDDLEJA BLUEBERRY PETITE TM,,,,,,,,,
,013563,BUDDLEJA DAV ROYAL RED,,,,,,,,,
,077392S,BUDDLEJA MISS MOLLY PPAF,,,,,,,,,
,013823CN,BUXUS GREEN MOUNTAIN,,,,,,,,,
,013825CN,BUXUS GREEN MOUNTAIN,,,,,,,,,
,013893,BUXUS GREEN VELVET,,,,,,,,,
,013905,BUXUS S GREEN TOWER R PP15243,,,,,,,,,
,013995,CALLICARPA BOD PROFUSION,,,,,,,,,
,003961,CENTRANTHUS RUBER COCCINEUS,,,,,,,,,
,023905,CHAM OBT FILICOIDES,,,,,,,,,
,023905,CHAM OBT FILICOIDES,,,,,,,,,
,023685,CHAM OBT GRACILIS,,,,,,,,,
,082452,CHAM PIS GOLDEN MOP,,,,,,,,,
,074783S,CHAM PIS SOFT SERVE R PPAF,,,,,,,,,
,089921S,CLEM SWEET SUMMER LOVE PPAF,,,,,,,,,
,018401,CORE CRUZIN' TM BROAD STRT PAF,,,,,,,,,
,018411,CORE CRUZIN' TM MAIN STRT PAF,,,,,,,,,
,027587,CORNUS X STELLAR PINK R,,,,,,,,,
,030395,CORNUS X VENUS R PP16309,,,,,,,,,
,028503,COT APICULATUS,,,,,,,,,
,004901,DICENTRA SP VALENTINE R P22739,,,,,,,,,
,002991,ECHINACEA POWWOW R WILDBERRY,,,,,,,,,
,033605,EUO ALATUS COMPACTUS,,,,,,,,,
,408811,GAILLARDIA SUNSET CELEBRATION,,,,,,,,,
,028091,GAURA L PINK CLOUD,,,,,,,,,
,402977,GINKGO BIL PRINCETON SENTRY R,,,,,,,,,
,089271,GR-CYMBOPOGON CITRATUS,,,,,,,,,
,038681,GR-HAKONECHLOA MACRA AUREOLA,,,,,,,,,
,067241,HELLE WJEWELS R APRICOT BLUSH,,,,,,,,,
,096161,HELLE WJEWELS R JADE TIGER,,,,,,,,,
,067231,HELLE WJEWELS R PAINTED,,,,,,,,,
,064181,HESPERALOE BRK LIGHTS R P21729,,,,,,,,,
,040451,HEUCHERA PALACE PURPLE,,,,,,,,,
,074833S,HIB SYR SUGAR TIP R PP20579,,,,,,,,,
,031871,HOSTA ABIQUA DRINKING GOURD,,,,,,,,,
,403531,HOSTA BLUE MOUSE EARS,,,,,,,,,
,412681,HOSTA CURLY FRIES,,,,,,,,,
,403611,HOSTA EARTH ANGEL,,,,,,,,,
,042981,HOSTA FIRST FROST,,,,,,,,,
,041861,HOSTA FLUCTUANS VARIEG (SAGAE),,,,,,,,,
,403491,HOSTA FRAGRANT BOUQUET,,,,,,,,,
,019911,HOSTA GREAT EXPECTATIONS,,,,,,,,,
,017521,HOSTA GUACAMOLE,,,,,,,,,
,017531,HOSTA JUNE,,,,,,,,,
,041651,HOSTA NIGHT BEFORE CHRISTMAS,,,,,,,,,
,403561,HOSTA PARADIGM,,,,,,,,,
,041881,HOSTA PATRIOT,,,,,,,,,
,062011,HOSTA PAUL'S GLORY,,,,,,,,,
,403621,HOSTA PRAYING HANDS,,,,,,,,,
,093111,HOSTA RAINFOREST SUNRISE,,,,,,,,,
,403641,HOSTA SO SWEET,,,,,,,,,
,044671,HOSTA STAINED GLASS PPAF,,,,,,,,,
,029791,HOSTA STRIPTEASE,,,,,,,,,
,083971,HOSTA SUM & SUBSTANCE,,,,,,,,,
,093131,HOSTA VICTORY,,,,,,,,,
,041851,HOSTA WIDE BRIM,,,,,,,,,
,082011,HOSTA X LIBERTY,,,,,,,,,
,063832,HYD ANG GOLDEN CRANE R,,,,,,,,,
,092755,HYD BLUE ENCHANTRESS R PP25209,,,,,,,,,
,017313,HYD M ENDLESS SUMMER R PP15298,,,,,,,,,
,077462S,HYD MAC LD R BIG EASY PPAF,,,,,,,,,
,074585,HYD MAC LD R STARLIGHT PP20019,,,,,,,,,
,028223,HYD MAC WEDDING GOWN PP21052,,,,,,,,,
,029923S,HYD PAN LITTLE LIME PPAF,,,,,,,,,
,404053,HYD PAN WHT DIAMONDS R P19082,,,,,,,,,
,042065,HYD QUER SNOW QUEEN,,,,,,,,,
,080963S,HYD SER TUFF STUFF TM PPAF,,,,,,,,,
,045132,ILEX X BERRI-MAGIC R ROYALTY,,,,,,,,,
,074952S,ILEX X CASTLE SPIRE R PP14310,,,,,,,,,
,074942S,ILEX X CASTLE WALL TM PP14308,,,,,,,,,
,014883,ILEX X EMERALD MAGIC PP12314,,,,,,,,,
,046875,JUN C BLUE POINT,,,,,,,,,
,050902,JUN PRO NANA,,,,,,,,,
,050902,JUN PRO NANA,,,,,,,,,
,053392,JUN SQUA BLUE STAR,,,,,,,,,
,061241BH,MAN RED RIDING HOOD,,,,,,,,,
,09238UT,MAN SUN PAR R GARDEN CRIMSON,,,,,,,,,
,061291,MAN TANGO TWIRL R P14290,,,,,,,,,
,061821,MONARDA JACOB CLINE,,,,,,,,,
,063572,PAEONIA X KARL ROSENFIELD(RED),,,,,,,,,
,063762,PAEONIA X SHIRLEY TEMPLE (WT),,,,,,,,,
,409011,PENST ROCK CANDY TM PRPL PPAF,,,,,,,,,
,064623SP,PICEA GL CONICA,,,,,,,,,
,405957,PRUNUS SNW FNTNS R ON SERRULA,,,,,,,,,
,053557,PRUNUS SUBHIRTELLA PENDULA,,,,,,,,,
,066873,PRUNUS X CISTENA,,,,,,,,,
,066937,PRUNUS X SNOW FOUNTAIN TM,,,,,,,,,
,020792S,RHAMNUS FRA FINELINE R PP14791,,,,,,,,,
,023783S,ROSA KNCK OUT R BLSHNG P14700,,,,,,,,,
,042823S,ROSA KNCK OUT R DBL PNK P18507,,,,,,,,,
,030902S,ROSA KNCK OUT R DBL RD P16202,,,,,,,,,
,030903S,ROSA KNCK OUT R DBL RD P16202,,,,,,,,,
,011623S,ROSA KNCK OUT R P11836 (RED),,,,,,,,,
,011623S,ROSA KNCK OUT R P11836 (RED),,,,,,,,,
,037863S,ROSA KNCK OUT R SUNNY P18562,,,,,,,,,
,037863S,ROSA KNCK OUT R SUNNY P18562,,,,,,,,,
,098583,ROSA WHITE OUT TM PP20273,,,,,,,,,
,06269UT,ROSMARINUS BLUE SPIRES,,,,,,,,,
,079382,RUBUS RSPBRY SHRTCKE TM P22141,,,,,,,,,
,070612,SALIX INTEGRA HAKURO NISHIKI,,,,,,,,,
,070261,SALVIA X SYL MAY NIGHT,,,,,,,,,
,092351,SEDUM ELSIE GOLD PP20368,,,,,,,,,
,075013S,SPIRAEA DBLPLAY R ARTIST PPAF,,,,,,,,,
,406747,STYRAX JAP SNOWCONE,,,,,,,,,
,086431S,SYRINGA BLOOMERNG R DK PPL PAF,,,,,,,,,
,074683S,SYRINGA BLOOMERNG R PUR P20575,,,,,,,,,
,072023,SYRINGA PATULA MISS KIM,,,,,,,,,
,086423S,SYRINGA SCNT & SNSIBILTY TM PK,,,,,,,,,
,072165,SYRINGA V SENSATION,,,,,,,,,
,406943,SYRINGA V YANKEE DOODLE,,,,,,,,,
,406895,SYRINGA VULGARIS,,,,,,,,,
,073015,THUJA OC EMERALD,,,,,,,,,
,073015,THUJA OC EMERALD,,,,,,,,,
,056232,VACC BOUNTIFUL BLUE R PP19381,,,,,,,,,
,084842,VACC X BLUEBERRY GLAZE TM PPAF,,,,,,,,,
,073423,VACCINIUM CORYMBOSUM BLUERAY,,,,,,,,,
,074065,VIB PLI T MARIESI,,,,,,,,,
,073975,VIB PLI T SUMMER SNOWFLAKE,,,,,,,,,
,407205,VIBURNUM PLI T POPCORN,,,,,,,,,
,017343,WISTERIA MAC BLUE MOON,,,,,,,,,
,090151,YUCCA FIL COLOR GUARD,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
