Branch,item,Description,Category,Shippable,"Open
Now","Rep
Allocation","Rep
Orders","Now Available
For Rep",Price,Code,Future
,003041,#1,,,,,,,,,
,016341,#1,,,,,,,,,
,008152,#2,,,,,,,,,
,013825,#5,,,,,,,,,
,013891,#1,,,,,,,,,
,013892,#2,,,,,,,,,
,013895,#5,,,,,,,,,
,013832,#2,,,,,,,,,
,013835,#5,,,,,,,,,
,022361,#1,,,,,,,,,
,068081,#1,,,,,,,,,
,023081,#1,,,,,,,,,
,039971,#1,,,,,,,,,
,040451,#1,,,,,,,,,
,040721,#1,,,,,,,,,
,049252,#2,,,,,,,,,
,050902,#2,,,,,,,,,
,053392,#2,,,,,,,,,
,064451,#1,,,,,,,,,
,064601,#1,,,,,,,,,
,064562,#2,,,,,,,,,
,064582,#2,,,,,,,,,
,064785,#5,,,,,,,,,
,06469M,#10 Squat,,,,,,,,,
,064692,#2,,,,,,,,,
,064695,#5,,,,,,,,,
,019395,#5,,,,,,,,,
,065453,#3,,,,,,,,,
,086652,#2,,,,,,,,,
,066772,#2,,,,,,,,,
,066742,#2,,,,,,,,,
,070212,#2,,,,,,,,,
,070612,#2,,,,,,,,,
,072021,#1,,,,,,,,,
,072022,#2,,,,,,,,,
,072942,#2,,,,,,,,,
,072945,#5,,,,,,,,,
,022175,#5,,,,,,,,,
,017391,#1,,,,,,,,,
,076392,#2,,,,,,,,,
,076395,#5,,,,,,,,,
,077512S,SuperTwo,,,,,,,,,
,076562S,SuperTwo,,,,,,,,,
,076565,#5,,,,,,,,,
,080942S,SuperTwo,,,,,,,,,
,005231,#1,,,,,,,,,
,098543SPT,Super 3 PATIO TREE,,,,,,,,,
,098553SPT,Super 3 PATIO TREE,,,,,,,,,
,022643SPT,Super 3 PATIO TREE,,,,,,,,,
,037863S,Super 3,,,,,,,,,
,077513S,Super 3,,,,,,,,,
,059151,#1,,,,,,,,,
,017601,#1,,,,,,,,,
,023021,#1,,,,,,,,,
,031331,#1,,,,,,,,,
,004721,#1,,,,,,,,,
,087021,#1,,,,,,,,,
,057301,#1,,,,,,,,,
,036671,#1,,,,,,,,,
,061575,#5,,,,,,,,,
,028871,#1,,,,,,,,,
,042072,#2,,,,,,,,,
,080962S,SuperTwo,,,,,,,,,
,009671,#1,,,,,,,,,
,009791,#1,,,,,,,,,
,058921,#1,,,,,,,,,
,022642S,SuperTwo,,,,,,,,,
,071602,#2,,,,,,,,,
,030902S,SuperTwo,,,,,,,,,
,030905,#5,,,,,,,,,
,030905PT,#5 PATIO TREE,,,,,,,,,
,011622S,SuperTwo,,,,,,,,,
,011625,#5,,,,,,,,,
,022152S,SuperTwo,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
