Branch,item,Description,Category,Shippable,"Open
Now","Rep
Allocation","Rep
Orders","Now Available
For Rep",Price,Code,Future
550000,029061,ABELIA CHIN BRONZ ANNIV R PPAF,EVS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,072432,ABELIA CHIN BRONZ ANNIV R PPAF,EVS,39,4,0,0,4,$18.50 ,,
550000,412511,ABELIA CHIN RUBY ANNIV TM PPAF,EVS,660,42,0,0,42,$8.50 ,,
,412521,,,,,,,,,,
,087242,,,,,,,,,,
,096532,,,,,,,,,,
,096522,,,,,,,,,,
,066382,,,,,,,,,,
,003041,,,,,,,,,,
,412541,,,,,,,,,,
,001681,,,,,,,,,,
,007072,,,,,,,,,,
,001813,,,,,,,,,,
,012032,,,,,,,,,,
,002242,,,,,,,,,,
,074411S,,,,,,,,,,
,401302,,,,,,,,,,
,013822,,,,,,,,,,
,013893,,,,,,,,,,
,013895,,,,,,,,,,
,01395UTGL,,,,,,,,,,
,01370UTCN,,,,,,,,,,
,022711,,,,,,,,,,
,022381,,,,,,,,,,
,022551,,,,,,,,,,
,022891,,,,,,,,,,
,023902,,,,,,,,,,
,024035,,,,,,,,,,
,082455,,,,,,,,,,
,023822,,,,,,,,,,
,412561,,,,,,,,,,
,412571,,,,,,,,,,
,031721,,,,,,,,,,
,031725,,,,,,,,,,
,07569M,,,,,,,,,,
,075695,,,,,,,,,,
,09723UT,,,,,,,,,,
,031572,,,,,,,,,,
,068273,,,,,,,,,,
,402351,,,,,,,,,,
,086841,,,,,,,,,,
,054441,,,,,,,,,,
,031771,,,,,,,,,,
,034502,,,,,,,,,,
,035251,,,,,,,,,,
,033032,,,,,,,,,,
,033011,,,,,,,,,,
,033015,,,,,,,,,,
,018761,,,,,,,,,,
,036785,,,,,,,,,,
,036745,,,,,,,,,,
,017542,,,,,,,,,,
,074822S,,,,,,,,,,
,408761,,,,,,,,,,
,408801,,,,,,,,,,
,028052,,,,,,,,,,
,089291,,,,,,,,,,
,025205,,,,,,,,,,
,031871,,,,,,,,,,
,403531,,,,,,,,,,
,412681,,,,,,,,,,
,403611,,,,,,,,,,
,042981,,,,,,,,,,
,041861,,,,,,,,,,
,403491,,,,,,,,,,
,019912,,,,,,,,,,
,017521,,,,,,,,,,
,017531,,,,,,,,,,
,041822,,,,,,,,,,
,403561,,,,,,,,,,
,041881,,,,,,,,,,
,041882,,,,,,,,,,
,062011,,,,,,,,,,
,403621,,,,,,,,,,
,093111,,,,,,,,,,
,007011,,,,,,,,,,
,007012,,,,,,,,,,
,403641,,,,,,,,,,
,044671,,,,,,,,,,
,029791,,,,,,,,,,
,083971,,,,,,,,,,
