Branch,item,Description,Category,Shippable,"Open
Now","Rep
Allocation","Rep
Orders","Now Available
For Rep",Price,Code,Future
160000,1582954,SPRING BOOKING                ,5/1/2016,755,#5,ACER PAL BLOODGOOD,Bloodgood Japanese Maple                                                                            ,TRE,$8.50 ,,5/1/2014
160000,1582954,SPRING BOOKING                ,5/1/2016,49585,#5,ACER PSEUDO ESKIMO SUNSET,Eskimo Sunset Sycamore Maple                                                                        ,TRE,$18.50 ,,
160000,1582954,SPRING BOOKING                ,5/1/2016,30335,#5,ACER SHIR AUTUMN MOON,Autumn Moon Fullmoon Maple                                                                          ,TRE,$8.50 ,,
160000,1582954,SPRING BOOKING                ,5/1/2016,412511,#1,AGASTACHE KUDOS CORAL PPAF,Kudos Coral Dwarf Hummingbird Mint                                                                  ,PRN,,,
160000,1582954,SPRING BOOKING                ,5/1/2016,408331,#1,AGASTACHE LITTLE ADDER PPAF,Little Adder Hummingbird Mint                                                                       ,PRN,,,
450000,1582949,SPRING BOOKING                ,5/1/2016,400561,#1,ALLIUM HYB MILLENNIUM,Millenium Ornamental Onion                                                                          ,PRN,,,
160000,1582954,SPRING BOOKING                ,5/1/2016,00304UT,LittleOne,ARMERIA MAR BLOODSTONE,Bloodstone Thrift                                                                                   ,PRN,,,
160000,1582954,SPRING BOOKING                ,5/1/2016,00269UT,LittleOne,ARMERIA MAR COTTON TAIL,Cotton Tail Thrift                                                                                  ,PRN,,,
450000,1582949,SPRING BOOKING                ,5/1/2016,35381,#1,BRUNNERA MAC JACK FROST P13859,Jack Frost Siberian Bugloss                                                                         ,PRN,,,
450000,1582949,SPRING BOOKING                ,5/1/2016,401252,#2,BUD FLTBY PTE R BL HEVN P22069,Flutterby Petite  Blue Heaven Butterfly Bush                                                       ,DCS,,,
550000,1582950,SPRING BOOKING                ,5/1/2016,13561,#1,BUDDLEJA DAV ROYAL RED,Royal Red Butterfly Bush                                                                            ,DCS,,,
450000,1582949,SPRING BOOKING                ,5/1/2016,78721,#1,CORE BIGBANG TM CSMC EY P22601,Big Bang  Cosmic Eye Tickseed                                                                      ,PRN,,,
450000,1582949,SPRING BOOKING                ,5/1/2016,88891,#1,CORE BIGBANG TM MRCRY RSNG PAF,Big Bang  Mercury Rising Tickseed                                                                  ,PRN,,,
450000,1582949,SPRING BOOKING                ,5/1/2016,68081,#1,CORE BIGBANG TM RDSHFT PP20412,Big Bang  Redshift Tickseed                                                                        ,PRN,,,
160000,1582954,SPRING BOOKING                ,5/1/2016,31532,#2,DAPHNE BURK CAROL MACKIE,Carol Mackie Daphne                                                                                 ,EVS,,,
450000,1582949,SPRING BOOKING                ,5/1/2016,402243S,Super 3,DEUTZIA YUKI SNOWFLAKE TM PPAF,Yuki Snowflake  Deutzia                                                                            ,DCS,,,
160000,1582954,SPRING BOOKING                ,5/1/2016,31331,#1,DIANTHUS FROSTY FIRE,Frosty Fire Cheddar Pink                                                                            ,PRN,,,
450000,1582949,SPRING BOOKING                ,5/1/2016,31331,#1,DIANTHUS FROSTY FIRE,Frosty Fire Cheddar Pink                                                                            ,PRN,,,
550000,1582950,SPRING BOOKING                ,5/1/2016,94501,#1,DIANTHUS RASP SURPRISE PP16029,Raspberry Surprise Maiden Pink                                                                      ,PRN,,,
450000,1582949,SPRING BOOKING                ,5/1/2016,402301,#1,DICENTRA IVORY HEARTS P15599,Ivory Hearts Bleeding Heart                                                                         ,PRN,,,
450000,1582949,SPRING BOOKING                ,5/1/2016,4901,#1,DICENTRA SP VALENTINE R P22739,Valentine®  Bleeding Heart                                                                          ,PRN,,,
550000,1582950,SPRING BOOKING                ,5/1/2016,18761,#1,FERN-ATHYRIUM GHOST,Ghost Fern                                                                                          ,FRN,,,
160000,1582954,SPRING BOOKING                ,3/1/2016,86711,#1,GAURA L PINK LADY PP17494,Pink Lady Gaura                                                                                     ,PRN,,,
