Branch,item,Description,Category,Shippable,"Open
Now","Rep
Allocation","Rep
Orders","Now Available
For Rep",Price,Code,Future
,075041,AEONIUM ARBORESCENS TIP TOP TM,,,,,,,,,
,075041,AEONIUM ARBORESCENS TIP TOP TM,,,,,,,,,
,075041,AEONIUM ARBORESCENS TIP TOP TM,,,,,,,,,
,063581,AEONIUM KIWI,,,,,,,,,
,063581,AEONIUM KIWI,,,,,,,,,
,063581,AEONIUM KIWI,,,,,,,,,
,063581,AEONIUM KIWI,,,,,,,,,
,068732,AEONIUM SUNBURST,,,,,,,,,
,068732,AEONIUM SUNBURST,,,,,,,,,
,074722,AGAVE ATTENUATA RAY OF LIGHT,,,,,,,,,
,074722,AGAVE ATTENUATA RAY OF LIGHT,,,,,,,,,
,074722,AGAVE ATTENUATA RAY OF LIGHT,,,,,,,,,
,074722,AGAVE ATTENUATA RAY OF LIGHT,,,,,,,,,
,074722,AGAVE ATTENUATA RAY OF LIGHT,,,,,,,,,
,074725,AGAVE ATTENUATA RAY OF LIGHT,,,,,,,,,
,074725,AGAVE ATTENUATA RAY OF LIGHT,,,,,,,,,
,074725LR,AGAVE ATTENUATA RAY OF LIGHT,,,,,,,,,
,034822,AGAVE BRACTEOSA,,,,,,,,,
,074122,AGAVE BRACTEOSA CALAMAR,,,,,,,,,
,074122,AGAVE BRACTEOSA CALAMAR,,,,,,,,,
,021595,AGAVE DESMETTIANA VARIEGATA,,,,,,,,,
,021595,AGAVE DESMETTIANA VARIEGATA,,,,,,,,,
,021595,AGAVE DESMETTIANA VARIEGATA,,,,,,,,,
,021595LR,AGAVE DESMETTIANA VARIEGATA,,,,,,,,,
,021599LR,AGAVE DESMETTIANA VARIEGATA,,,,,,,,,
,074132,AGAVE DURANGO,,,,,,,,,
,074132,AGAVE DURANGO,,,,,,,,,
,070492,AGAVE FERDINAND REGIS,,,,,,,,,
,070492,AGAVE FERDINAND REGIS,,,,,,,,,
,070492,AGAVE FERDINAND REGIS,,,,,,,,,
,021615,AGAVE GEMINIFLORA,,,,,,,,,
,021615,AGAVE GEMINIFLORA,,,,,,,,,
,092822,AGAVE OCA X ATT BLUE GLOW,,,,,,,,,
,092822,AGAVE OCA X ATT BLUE GLOW,,,,,,,,,
,092822,AGAVE OCA X ATT BLUE GLOW,,,,,,,,,
,068812,AGAVE POTATORUM KISSHO KAN,,,,,,,,,
,025242,AGAVE VICTORIA-REGINAE,,,,,,,,,
,025242,AGAVE VICTORIA-REGINAE,,,,,,,,,
,025242,AGAVE VICTORIA-REGINAE,,,,,,,,,
,094365,AGAVE WEBERI,,,,,,,,,
,094365,AGAVE WEBERI,,,,,,,,,
,001995,ALBIZIA J SUMMER CHOC PP13822,,,,,,,,,
,001995,ALBIZIA J SUMMER CHOC PP13822,,,,,,,,,
,001995,ALBIZIA J SUMMER CHOC PP13822,,,,,,,,,
,001999,ALBIZIA J SUMMER CHOC PP13822,,,,,,,,,
,064081,ALOE BLUE ELF,,,,,,,,,
,064081,ALOE BLUE ELF,,,,,,,,,
,064081,ALOE BLUE ELF,,,,,,,,,
,063801,ALOE DOROTHEAE,,,,,,,,,
,063801,ALOE DOROTHEAE,,,,,,,,,
,063801,ALOE DOROTHEAE,,,,,,,,,
,063802,ALOE DOROTHEAE,,,,,,,,,
,410721,ALOE DOROTHEAE CRIMSON,,,,,,,,,
,077801,ALOE HYBRID CARMINE TM,,,,,,,,,
,077801,ALOE HYBRID CARMINE TM,,,,,,,,,
,077801,ALOE HYBRID CARMINE TM,,,,,,,,,
,077801,ALOE HYBRID CARMINE TM,,,,,,,,,
,077801,ALOE HYBRID CARMINE TM,,,,,,,,,
,063791,ALOE HYBRID CHRISTMAS CAROL,,,,,,,,,
,063791,ALOE HYBRID CHRISTMAS CAROL,,,,,,,,,
,410711,ALOE HYBRID DELTA LIGHT,,,,,,,,,
,077781,ALOE HYBRID GUIDO TM,,,,,,,,,
,077781,ALOE HYBRID GUIDO TM,,,,,,,,,
,077781,ALOE HYBRID GUIDO TM,,,,,,,,,
,077781,ALOE HYBRID GUIDO TM,,,,,,,,,
,410691S,ALOE HYBRID HERCULES,,,,,,,,,
,410691S,ALOE HYBRID HERCULES,,,,,,,,,
,079112,ALOE HYBRID SUPER RED R,,,,,,,,,
,410701,ALOE HYBRID TWILIGHT ZONE,,,,,,,,,
,410701,ALOE HYBRID TWILIGHT ZONE,,,,,,,,,
,047322,ALOE POLYPHYLLA,,,,,,,,,
,047322,ALOE POLYPHYLLA,,,,,,,,,
,069051S,ALOE VARIEGATA,,,,,,,,,
,069052,ALOE VARIEGATA,,,,,,,,,
,069052,ALOE VARIEGATA,,,,,,,,,
,069052,ALOE VARIEGATA,,,,,,,,,
,002925MU,ARBUTUS X MARINA,,,,,,,,,
,002925MU,ARBUTUS X MARINA,,,,,,,,,
,002925MU,ARBUTUS X MARINA,,,,,,,,,
,002925MU,ARBUTUS X MARINA,,,,,,,,,
,079142,BESCHORNERIA FLMNG GLW P22162,,,,,,,,,
,079142,BESCHORNERIA FLMNG GLW P22162,,,,,,,,,
,069182,BULBINE FRUTESCENS ORANGE,,,,,,,,,
,069182,BULBINE FRUTESCENS ORANGE,,,,,,,,,
,075772,CALANDRINIA SHINING PINK,,,,,,,,,
,075772,CALANDRINIA SHINING PINK,,,,,,,,,
,063641,CRASSULA CAPITELLA CAMPFIRE,,,,,,,,,
,063641,CRASSULA CAPITELLA CAMPFIRE,,,,,,,,,
,063641,CRASSULA CAPITELLA CAMPFIRE,,,,,,,,,
,063641,CRASSULA CAPITELLA CAMPFIRE,,,,,,,,,
,025345,DASYLIRION LONGISSIUM,,,,,,,,,
,025345,DASYLIRION LONGISSIUM,,,,,,,,,
,025345X,DASYLIRION LONGISSIUM,,,,,,,,,
,025349,DASYLIRION LONGISSIUM,,,,,,,,,
,025349,DASYLIRION LONGISSIUM,,,,,,,,,
,029585,DASYLIRION WHEELERI,,,,,,,,,
,029585,DASYLIRION WHEELERI,,,,,,,,,
