Branch,item,Description,Category,Shippable,"Open
Now","Rep
Allocation","Rep
Orders","Now Available
For Rep",Price,Code,Future
450000,000445,ACER GRISEUM,,284,81,0,0,81,$8.50 ,,5/1/2014
450000,00075M,ACER PAL BLOODGOOD,,39,4,0,0,4,$18.50 ,,
450000,000845,ACER PAL EMPEROR I R,,660,42,0,0,42,$8.50 ,,
450000,400393,ACER PAL RED SELECT,,,,,,,,,
450000,08030UT,AJUGA CHOCOLATE CHIP,,,,,,,,,
450000,002591,AKEBIA QUINATA,,,,,,,,,
450000,001965,ALBIZIA JUL OMBRELLA TM,,,,,,,,,
450000,000933,ARONIA MEL VIKING,,,,,,,,,
450000,022021,BERGENIA COR WINTERGLOW,,,,,,,,,
450000,035045PT,BOUG BENGAL ORANGE,,,,,,,,,
450000,035381,BRUNNERA MAC JACK FROST P13859,,,,,,,,,
450000,401181,BRUNNERA MAC SILVER HEART PPAF,,,,,,,,,
450000,013825,BUXUS GREEN MOUNTAIN,,,,,,,,,
450000,013892,BUXUS GREEN VELVET,,,,,,,,,
450000,013832,BUXUS MIC WINTER GEM,,,,,,,,,
450000,013905,BUXUS S GREEN TOWER R PP15243,,,,,,,,,
450000,003961,CENTRANTHUS RUBER COCCINEUS,,,,,,,,,
450000,090183S,CEPHALANTHUS SUGAR SHCK TM PAF,,,,,,,,,
450000,027405,CLEM MONTANA RUBENS,,,,,,,,,
450000,021865,CLEM SAPPHIRE INDIGO TMPP17012,,,,,,,,,
450000,051485,CLEM VANCOUVER TM DANIELLE,,,,,,,,,
450000,027265,CLEM X JACKMANII,,,,,,,,,
450000,027445,CLEM X NELLY MOSER,,,,,,,,,
450000,027465,CLEM X NIOBE,,,,,,,,,
450000,027865,CORNUS ALBA IVORYHALO TM,,,,,,,,,
450000,044703,CORNUS SERICEA KELSEYI,,,,,,,,,
450000,028145,COTINUS COG ROYAL PURPLE,,,,,,,,,
450000,028157PT,COTINUS X GRACE,,,,,,,,,
450000,03420UT,DELOSPERMA COOPERI,,,,,,,,,
450000,035621,DICENTRA SPEC GOLD HEART,,,,,,,,,
450000,007051,ECHIN SUPREME CANTALOUPE PPAF,,,,,,,,,
450000,087021,ECHINACEA CHEYENNE SPIRIT,,,,,,,,,
450000,054441,ECHINACEA FLAME THROWER P21932,,,,,,,,,
