Branch,item,Description,Category,Shippable,"Open
Now","Rep
Allocation","Rep
Orders","Now Available
For Rep",Price,Code,Future
550000,029061,ACHILLEA MILL RED VELVET,EVS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,024961,ACHILLEA MILL SUMMERWINE,EVS,39,4,0,0,4,$18.50 ,,
550000,001391,ACTINIDIA ARG ISSAI (FEMALE),EVS,660,42,0,0,42,$8.50 ,,
,059041,AGASTACHE HEATWAVE PP19662,,,,,,,,,
,002561,AKEBIA QUINATA SHIRO BANA,,,,,,,,,
,00074UT,ANEMONE PULSATILLA,,,,,,,,,
,038561,ANEMONE X SERENADE,,,,,,,,,
,029351,AQUILEGIA CAE ORIGAMI MIX,,,,,,,,,
,036901,AQUILEGIA CAE ORIGAMI RED & WT,,,,,,,,,
,055482,ARALIA CORDATA GOTEMBA,,,,,,,,,
,003151,ASPARAGUS MYERS,,,,,,,,,
,003451,ASPIDISTRA ELATIOR,,,,,,,,,
,030091,ASTER FARMINGTON PPAF,,,,,,,,,
,003471,ASTER PROF KIPPENBURG,,,,,,,,,
,001531,ASTER WOOD'S PINK,,,,,,,,,
,027501,ASTILBE COLOR FLASH R PP17343,,,,,,,,,
,001681,ASTILBE RED SENTINEL,,,,,,,,,
,037391,ASTILBE WHT SENSATION PP18462,,,,,,,,,
,023191,ASTRANTIA ABBEY ROAD PP14961,,,,,,,,,
,074741S,BER SUNJOY R GOLD PILLAR PPAF,,,,,,,,,
,012012,BER T CHERRY BOMB R CPBR 3488,,,,,,,,,
,012013,BER T CHERRY BOMB R CPBR 3488,,,,,,,,,
,022021,BERGENIA COR WINTERGLOW,,,,,,,,,
,035041,BOUG BENGAL ORANGE,,,,,,,,,
,090121BH,BOUG BLUEBERRY ICE,,,,,,,,,
,013651,BRUNNERA MAC VARIEGATA,,,,,,,,,
,074411S,BUD LO&BEHLD R BLU CHP PP19991,,,,,,,,,
,080812S,BUD LO&BEHLD R ICE CHIP PPAF,,,,,,,,,
,077411S,BUD LO&BEHLD R PRPL HAZE PPAF,,,,,,,,,
,013462,BUDDLEJA X ASIAN MOON,,,,,,,,,
,013822,BUXUS GREEN MOUNTAIN,,,,,,,,,
,013892,BUXUS GREEN VELVET,,,,,,,,,
,013952,BUXUS J GREEN BEAUTY,,,,,,,,,
,094071,BUXUS MIC MORRIS MIDGET,,,,,,,,,
,013902,BUXUS S GREEN TOWER R PP15243,,,,,,,,,
,013905,BUXUS S GREEN TOWER R PP15243,,,,,,,,,
,022361,CAMPANULA PORTENSCHLAGIANA,,,,,,,,,
,032431,CAMPANULA PUN CHERRY BELLS,,,,,,,,,
,022551,CAMPSIS MADAME GALEN,,,,,,,,,
,024191,CHELONE HOT LIPS,,,,,,,,,
,024751,CITRUS BEARSS SEEDLESS LIME,,,,,,,,,
,026002,CITRUS IMPROVED MEYER LEMON,,,,,,,,,
,025602PT,CITRUS KUMQUAT NAGAMI,,,,,,,,,
,026652PT,CITRUS MORO BLOOD ORANGE,,,,,,,,,
,038001,CLEM TEX PRINCESS DIANA,,,,,,,,,
,051481,CLEM VANCOUVER TM DANIELLE,,,,,,,,,
,027301,CLEM VIT MADAME JULIA CORREVON,,,,,,,,,
,044481,CLEM X JACKMANII SUPERBA,,,,,,,,,
,027461,CLEM X NIOBE,,,,,,,,,
,068091,CORE BIGBANG TM FULLMN PP19364,,,,,,,,,
,058261,COREOPSIS VER ROUTE 66 PP20609,,,,,,,,,
,027961,COREOPSIS VERT MOONBEAM,,,,,,,,,
,027971,COREOPSIS VERT ZAGREB,,,,,,,,,
,073521,DIANTHUS DRAGON FRUIT PPAF,,,,,,,,,
,067731,DIANTHUS FIRST LOVE R,,,,,,,,,
,031331,DIANTHUS FROSTY FIRE,,,,,,,,,
,004901,DICENTRA SP VALENTINE R P22739,,,,,,,,,
,031611,DICENTRA X LUXURIANT,,,,,,,,,
,032271,ECHIN PXIE MEADWBRTE TM P18546,,,,,,,,,
,018761,FERN-ATHYRIUM GHOST,,,,,,,,,
,022041,FERN-ATHYRIUM REGAL RED,,,,,,,,,
,036785,FICUS CAR BROWN TURKEY,,,,,,,,,
,02383UT,GALIUM ODORATUM,,,,,,,,,
,037701,GARDENIA AUGUST BEAUTY,,,,,,,,,
,038241,GERANIUM CIN BALLERINA,,,,,,,,,
,005231,GERANIUM SANGUINEUM MAX FREI,,,,,,,,,
,014011,GR-CAL ACUT KARL FOERSTER,,,,,,,,,
,028051,GR-ERIANTHUS RAVENNAE,,,,,,,,,
