Branch,item,Description,Category,Shippable,"Open
Now","Rep
Allocation","Rep
Orders","Now Available
For Rep",Price,Code,Future
,035232,BER T GOLDEN RUBY R PP16203,,,,,,,,,
,013835,BUXUS MIC WINTER GEM,,,,,,,,,
,013895,BUXUS GREEN VELVET,,,,,,,,,
,073015,THUJA OC EMERALD,,,,,,,,,
,013832,BUXUS MIC WINTER GEM,,,,,,,,,
,000755,ACER PAL BLOODGOOD,,,,,,,,,
,067155,PRUNUS LAUR OTTO LUYKEN,,,,,,,,,
,013905,BUXUS S GREEN TOWER R PP15243,,,,,,,,,
,079382,RUBUS RSPBRY SHRTCKE TM P22141,,,,,,,,,
,001025,ACER PAL SANGOKAKU,,,,,,,,,
,067175,PRUNUS LAUR SCHIPKAENSIS,,,,,,,,,
,064625,PICEA GL CONICA,,,,,,,,,
,033602,EUO ALATUS COMPACTUS,,,,,,,,,
,013891,BUXUS GREEN VELVET,,,,,,,,,
,024032,CHAM PIS FIL GOLDEN CHARM,,,,,,,,,
,012202,BER T ROSE GLOW,,,,,,,,,
,023327,CEDRUS ATLANTICA HORSTMANN,,,,,,,,,
,063742,PAEONIA X KANSAS (RED),,,,,,,,,
,013882,BUXUS SEMP VARIEGATA,,,,,,,,,
,033605,EUO ALATUS COMPACTUS,,,,,,,,,
,072342,TAXUS EMERALD SPREADR R P10335,,,,,,,,,
,064625SP,PICEA GL CONICA,,,,,,,,,
,013831,BUXUS MIC WINTER GEM,,,,,,,,,
,012052,BER T CRIMSON PYGMY,,,,,,,,,
,076392,WEIGELA FL DARK HORSE PP14381,,,,,,,,,
,070612,SALIX INTEGRA HAKURO NISHIKI,,,,,,,,,
,064622,PICEA GL CONICA,,,,,,,,,
,000752,ACER PAL BLOODGOOD,,,,,,,,,
,00075M,ACER PAL BLOODGOOD,,,,,,,,,
,076131,VINCA MINOR BOWLES',,,,,,,,,
,081712,VACCINIUM PEACH SORBET TM PPAF,,,,,,,,,
,047075,PAEONIA ITOH YUMI TM (YLW),,,,,,,,,
,072325,TAXUS X MEDIA DENSIFORMIS,,,,,,,,,
,013825,BUXUS GREEN MOUNTAIN,,,,,,,,,
,035231,BER T GOLDEN RUBY R PP16203,,,,,,,,,
,072345,TAXUS EMERALD SPREADR R P10335,,,,,,,,,
,000955ST,ACER PAL CRIMSON QUEEN,,,,,,,,,
,064552,PICEA ABIES LITTLE GEM,,,,,,,,,
,06462M,PICEA GL CONICA,,,,,,,,,
,038681,GR-HAKONECHLOA MACRA AUREOLA,,,,,,,,,
,012031,BER GOLDN NUGGET TM P9577 CBR,,,,,,,,,
,067152,PRUNUS LAUR OTTO LUYKEN,,,,,,,,,
,072322,TAXUS X MEDIA DENSIFORMIS,,,,,,,,,
,00095MST,ACER PAL CRIMSON QUEEN,,,,,,,,,
,047085,PAEONIA ITOH KEIKO TM (PK D D),,,,,,,,,
,063762,PAEONIA X SHIRLEY TEMPLE (WT),,,,,,,,,
,072332,TAXUS X MEDIA HICKSII,,,,,,,,,
,041705,HYD PETIOLARIS,,,,,,,,,
,013892,BUXUS GREEN VELVET,,,,,,,,,
,06469M,PICEA PUN GLOBOSA,,,,,,,,,
,012051,BER T CRIMSON PYGMY,,,,,,,,,
,06462MSP,PICEA GL CONICA,,,,,,,,,
,074681S,SYRINGA BLOOMERNG R PUR P20575,,,,,,,,,
,033902,EUO F EMERALD GAIETY,,,,,,,,,
,012032,BER GOLDN NUGGET TM P9577 CBR,,,,,,,,,
,072022,SYRINGA PATULA MISS KIM,,,,,,,,,
,065452,PINUS MUGO PUMILIO,,,,,,,,,
,000845,ACER PAL EMPEROR I R,,,,,,,,,
,062932,BER T ORANGE ROCKET PP18411,,,,,,,,,
,070502,SARCOCOCCA HUMILIS,,,,,,,,,
,021093,ILEX X SCALLYWAG TM PP21941,,,,,,,,,
,012212,BER T ROYAL BURGUNDY R P9461,,,,,,,,,
,056232,VACC BOUNTIFUL BLUE R PP19381,,,,,,,,,
,071602,ROSA FLWR CAR R RED P11308,,,,,,,,,
,064621,PICEA GL CONICA,,,,,,,,,
,033601,EUO ALATUS COMPACTUS,,,,,,,,,
,052605,PAEONIA ITOH MISAKA TM PP22192,,,,,,,,,
,019522,PAEONIA X BOWL OF BEAUTY (PK),,,,,,,,,
,053391,JUN SQUA BLUE STAR,,,,,,,,,
,074682S,SYRINGA BLOOMERNG R PUR P20575,,,,,,,,,
,013981,BUXUS SEMP SUFFRUTICOSA,,,,,,,,,
,071232,SPIRAEA X LIMEMOUND R,,,,,,,,,
,035242,BER T PYGMY RUBY TM,,,,,,,,,
,024035,CHAM PIS FIL GOLDEN CHARM,,,,,,,,,
,03033M,ACER SHIR AUTUMN MOON,,,,,,,,,
,028552,COT APICULATUS TOM THUMB,,,,,,,,,
,065455,PINUS MUGO PUMILIO,,,,,,,,,
,013825CN,BUXUS GREEN MOUNTAIN,,,,,,,,,
,063935,PHYSOCARPUS DIABOLO R P11211,,,,,,,,,
,013982,BUXUS SEMP SUFFRUTICOSA,,,,,,,,,
,062935,BER T ORANGE ROCKET PP18411,,,,,,,,,
,013902,BUXUS S GREEN TOWER R PP15243,,,,,,,,,
,072155,SYRINGA V LAVENDER LADY,,,,,,,,,
,066682,POTENTILLA GOLDFINGER,,,,,,,,,
,064692,PICEA PUN GLOBOSA,,,,,,,,,
,010052,RHOD (H-1) RAMAPO,,,,,,,,,
,013822,BUXUS GREEN MOUNTAIN,,,,,,,,,
,00084M,ACER PAL EMPEROR I R,,,,,,,,,
,053392,JUN SQUA BLUE STAR,,,,,,,,,
,045353,ILEX X LITTLE RASCAL R P9999,,,,,,,,,
,071572,SPIRAEA JAP MAGIC CARPET P9363,,,,,,,,,
,070615,SALIX INTEGRA HAKURO NISHIKI,,,,,,,,,
,035911,GR-HAKONECHLOA MACRA ALL GOLD,,,,,,,,,
,040111,HEM STELLA DE ORO,,,,,,,,,
,000952ST,ACER PAL CRIMSON QUEEN,,,,,,,,,
,050282,PAEONIA X BUCKEYE BELLE (RED),,,,,,,,,
,072165,SYRINGA V SENSATION,,,,,,,,,
,07301M,THUJA OC EMERALD,,,,,,,,,
,046212,PAEONIA X LADY ORCHID (PINK),,,,,,,,,
,023317SE,CEDRUS ATLANTICA GLAUCA PNDULA,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
