Branch,item,Description,Category,Shippable,"Open
Now","Rep
Allocation","Rep
Orders","Now Available
For Rep",Price,Code,Future
550000,28343,ABELIA GRA KALEIDOSCOPE P16988,,,,,,,,,
550000,402,ACANTHUS OAK LEAF,,,,,,,,,
160000,21245,ACER PAL BUTTERFLY,,,,,,,,,
160000,000952ST,ACER PAL CRIMSON QUEEN,,,,,,,,,
160000,18332,ACER PAL SHISHIGASHIRA,,,,,,,,,
160000,905,ACER PAL WATERFALL,,,,,,,,,
170000,99571,AGAPANTHUS BABY PETE TMPP21705,,,,,,,,,
160000,50002,AGAPANTHUS INAPTERUS GRASKOP,,,,,,,,,
170000,1881,AGAPANTHUS X MIDKNIGHT BLUE R,,,,,,,,,
160000,08030UT,AJUGA CHOCOLATE CHIP,,,,,,,,,
160000,2561,AKEBIA QUINATA SHIRO BANA,,,,,,,,,
170000,1999,ALBIZIA J SUMMER CHOC PP13822,,,,,,,,,
550000,3451,ASPIDISTRA ELATIOR,,,,,,,,,
160000,25212,BAM-FARGESIA RUFA (CLUMP),,,,,,,,,
170000,11427,BAM-PHYLLO AUREA (RUN),,,,,,,,,
170000,12031,BER GOLDN NUGGET TM P9577 CBR,,,,,,,,,
160000,35231,BER T GOLDEN RUBY R PP16203,,,,,,,,,
160000,35241,BER T PYGMY RUBY TM,,,,,,,,,
550000,12511,BIGNONIA CAP TANGERINE BEAUTY,,,,,,,,,
550000,074411S,BUD LO&BEHLD R BLU CHP PP19991,,,,,,,,,
550000,080811S,BUD LO&BEHLD R ICE CHIP PPAF,,,,,,,,,
550000,077391S,BUDDLEJA MISS MOLLY PPAF,,,,,,,,,
550000,074401S,BUDDLEJA X MISS RUBY PPAF,,,,,,,,,
160000,13832,BUXUS MIC WINTER GEM,,,,,,,,,
160000,13982,BUXUS SEMP SUFFRUTICOSA,,,,,,,,,
160000,35971,BUXUS WEE WILLIE R PP17007,,,,,,,,,
550000,46762,CALLISTEM SCRLT TRCH TM P23848,,,,,,,,,
550000,14402,CALLISTEMON LITTLE JOHN,,,,,,,,,
180000,17252,CAM NUCCIOS BELLA ROSSA P13023,,,,,,,,,
180000,015001ST,CAM S MARGE MILLER,,,,,,,,,
180000,22215,CAM S WHITE DOVES,,,,,,,,,
170000,22711,CAMPSIS BALBOA SUNSET R,,,,,,,,,
170000,22381,CAMPSIS FLAVA,,,,,,,,,
550000,29211,CANNA TROP BLACK TM PP21350,,,,,,,,,
550000,17411,CANNA TROPICANNA GLD TM P13809,,,,,,,,,
170000,22481,CANNA TROPICANNA TM PP10569,,,,,,,,,
160000,023315SE,CEDRUS ATLANTICA GLAUCA PNDULA,,,,,,,,,
160000,23327,CEDRUS ATLANTICA HORSTMANN,,,,,,,,,
160000,23285,CEDRUS DEODARA FEELIN BLUE,,,,,,,,,
160000,51275,CEDRUS FEELIN SUNNY R PP23886,,,,,,,,,
170000,57381,CESTRUM AUR ORANGE PEEL,,,,,,,,,
170000,074441S,CHAEN DBLTKE TM OR STRM P20950,,,,,,,,,
170000,074452S,CHAEN DBLTKE TM PK STRM P20920,,,,,,,,,
160000,33805,CHAM L YVONNE-GUARDIAN R,,,,,,,,,
160000,23935,CHAM OBT TORULOSA,,,,,,,,,
160000,27152,CLEM ARMANDII,,,,,,,,,
160000,55392,CLEM MONTANA PINK-A-BOO R,,,,,,,,,
160000,55211,CLEM SIEBOLDII,,,,,,,,,
160000,46271,CLEM VANCOUVER TM FRGRNT STAR,,,,,,,,,
160000,48741,CLEM VANCOUVER TM STARRY NGHTS,,,,,,,,,
160000,27732,CORNUS ALBA ELEGANTISSIMA,,,,,,,,,
160000,17455,CORYLUS AV CONTORTA-OWN ROOT,,,,,,,,,
170000,30755,CUP SEMP SWANE'S GOLDEN,,,,,,,,,
170000,30735,CUP SEMP TINY TOWER R PP12933,,,,,,,,,
160000,31595,DEUTZIA HYBRIDA PINK-A-BOO R,,,,,,,,,
160000,4901,DICENTRA SP VALENTINE R P22739,,,,,,,,,
