Branch,item,Description,Category,Shippable,"Open
Now","Rep
Allocation","Rep
Orders","Now Available
For Rep",Price,Code,Future
,001212,ACER PAL SHAINA,,,,,,,,,
,029093ST,ACER PAL TAMUKEYAMA,,,,,,,,,
,00189UT,AJUGA REPTANS BRONZE BEAUTY,,,,,,,,,
,001995,ALBIZIA J SUMMER CHOC PP13822,,,,,,,,,
,078761S,AZ BLM-A-THON TM DB PK PP21477,,,,,,,,,
,078771S,AZ BLM-A-THON TM RED PP21562,,,,,,,,,
,078781S,AZ BLM-A-THON TM WHITE PP21512,,,,,,,,,
,002242,BER T CONCORDE,,,,,,,,,
,012052,BER T CRIMSON PYGMY,,,,,,,,,
,035232,BER T GOLDEN RUBY R PP16203,,,,,,,,,
,062932,BER T ORANGE ROCKET PP18411,,,,,,,,,
,012425MU,BETULA NIGRA,,,,,,,,,
,003012,BUXUS CHICAGOLAND GREEN R,,,,,,,,,
,013832,BUXUS MIC WINTER GEM,,,,,,,,,
,013882,BUXUS SEMP VARIEGATA,,,,,,,,,
,02235UT,CAMPANULA CAR DEEP BLUE CLIPS,,,,,,,,,
,023842,CHAM PIS SUNGOLD,,,,,,,,,
,02302UT,CHRYS (LEUCANTH) X SUP BECKY,,,,,,,,,
,00422UT,CHRYS (LEUCANTH) X SUP SNOWCAP,,,,,,,,,
,015901,CLEM X BLUE LIGHT R PP15953,,,,,,,,,
,027261,CLEM X JACKMANII,,,,,,,,,
,027441,CLEM X NELLY MOSER,,,,,,,,,
,027071,CLEM X PINK CHAMPAGNE,,,,,,,,,
,018411,CORE CRUZIN' TM MAIN STRT PAF,,,,,,,,,
,058261,COREOPSIS VER ROUTE 66 PP20609,,,,,,,,,
,09723UT,DELOSPERMA FIRE WONDER PPAF,,,,,,,,,
,00459UT,DELPHINIUM GRAND BLUE MIRROR,,,,,,,,,
,05968UT,DIANTHUS FIRE STAR PP14895,,,,,,,,,
,00472UT,DIANTHUS GRAT FIREWITCH,,,,,,,,,
,03647UT,DIANTHUS RASPBRY SWIRL PP14377,,,,,,,,,
,004871,DIGITALIS PURPUREA FOXY,,,,,,,,,
,097211,ECHIN SMBRO TM FLMNCO ORNG,,,,,,,,,
,087021,ECHINACEA CHEYENNE SPIRIT,,,,,,,,,
,054441,ECHINACEA FLAME THROWER P21932,,,,,,,,,
,054971,ECHINACEA HOT LAVA PPAF,,,,,,,,,
,047511,ECHINACEA PNK DBL DLITE P18803,,,,,,,,,
,002991,ECHINACEA POWWOW R WILDBERRY,,,,,,,,,
,018221,ECHINACEA PUR RUBY STAR,,,,,,,,,
,035785,FAGUS SYL TRICOLOR,,,,,,,,,
,019241,FERN-ATHYRIUM F LADY IN RED,,,,,,,,,
,04051UT,HEM HAPPY RETURNS,,,,,,,,,
,04009UT,HEM LITTLE BUSINESS,,,,,,,,,
,04011UT,HEM STELLA DE ORO,,,,,,,,,
,023101,HEUCHERA FROSTED VIOLET P15085,,,,,,,,,
,04045UT,HEUCHERA PALACE PURPLE,,,,,,,,,
,04664UT,HEUCHERA VIL CARAMEL PP16560,,,,,,,,,
,074833S,HIB SYR SUGAR TIP R PP20579,,,,,,,,,
,01746UT,HOSTA BLUE ICE,,,,,,,,,
,04169UT,HOSTA FRANCEE,,,,,,,,,
,04177UT,HOSTA GOLDEN PRAYERS,,,,,,,,,
,041881,HOSTA PATRIOT,,,,,,,,,
,017312S,HYD M ENDLESS SUMMER R PP15298,,,,,,,,,
,042072,HYD MAC PINK ELF R (PIA),,,,,,,,,
,024371S,HYD PAN LIMELIGHT PP12874,,,,,,,,,
,080961S,HYD SER TUFF STUFF TM PPAF,,,,,,,,,
,042605,ILEX AQ ARGENTEOMARGINATA,,,,,,,,,
,014883,ILEX X EMERALD MAGIC PP12314,,,,,,,,,
,023965,ILEX X SANTA'S DELIGHT R,,,,,,,,,
,048002,JUN C MINT JULEP R,,,,,,,,,
,048132,JUN C SEA OF GOLD R PP17622,,,,,,,,,
,404392,LAG VIOLET FILLI PP14267,,,,,,,,,
,00967UT,LIRIOPE MUSCARI BIG BLUE,,,,,,,,,
,00979UT,LIRIOPE MUSCARI VARIEGATA,,,,,,,,,
,09238UT,MAN SUN PAR R GARDEN CRIMSON,,,,,,,,,
,063662,PAEONIA X FELIX CROUSSE (RED),,,,,,,,,
,063632,PAEONIA X SARAH BERNHARDT (PK),,,,,,,,,
,063762,PAEONIA X SHIRLEY TEMPLE (WT),,,,,,,,,
,06434UT,PHLOX SUB CANDY STRIPE,,,,,,,,,
,06445UT,PHLOX SUB EMERALD BLUE,,,,,,,,,
,06445UT,PHLOX SUB EMERALD BLUE,,,,,,,,,
,06460UT,PHLOX SUB RED WINGS,,,,,,,,,
,074672S,PHYSOCARPUS COPPRTNA TM P16371,,,,,,,,,
,068262,PHYSOCARPUS OPU DART'S GOLD,,,,,,,,,
,064622,PICEA GL CONICA,,,,,,,,,
,064623,PICEA GL CONICA,,,,,,,,,
,064662,PICEA PUN GLAUCA,,,,,,,,,
,065452,PINUS MUGO PUMILIO,,,,,,,,,
,066742,POTENTILLA SUNSET,,,,,,,,,
,067152,PRUNUS LAUR OTTO LUYKEN,,,,,,,,,
,066935ST,PRUNUS X SNOW FOUNTAIN TM,,,,,,,,,
,009803,RHOD (H-1) P.J.M.,,,,,,,,,
,024582,ROSA CARAMBA TM PP13396,,,,,,,,,
,098552S,ROSA DRIFT R CORAL PP19148,,,,,,,,,
,098562S,ROSA DRIFT R PEACH PP18542,,,,,,,,,
,036382,ROSA FLWR CAR R PNK SUP P16276,,,,,,,,,
,036312,ROSA FLWR CAR R SCARLET P17373,,,,,,,,,
,037863SPT,ROSA KNCK OUT R SUNNY P18562,,,,,,,,,
,074981S,ROSA OSO EASY R PAPRIKA PPAF,,,,,,,,,
,406253,ROSA PEACHY KEEN PPAF,,,,,,,,,
,098583,ROSA WHITE OUT TM PP20273,,,,,,,,,
,07101UT,RUDBECKIA FULGIDA GOLDSTURM,,,,,,,,,
,070612,SALIX INTEGRA HAKURO NISHIKI,,,,,,,,,
,07026UT,SALVIA X SYL MAY NIGHT,,,,,,,,,
,011891,SISYRINCHIUM ANG LUCERNE,,,,,,,,,
,071572,SPIRAEA JAP MAGIC CARPET P9363,,,,,,,,,
,072022,SYRINGA PATULA MISS KIM,,,,,,,,,
,047442,THUJA OC FIRE CHIEF TM P19009,,,,,,,,,
,022171,THUJA OC MR BOWLING BALL R,,,,,,,,,
,022173,THUJA OC MR BOWLING BALL R,,,,,,,,,
