Branch,item,Description,Category,Shippable,"Open
Now","Rep
Allocation","Rep
Orders","Now Available
For Rep",Price,Code,Future
,01937E,PICEA GL CONICA TINY TOWER R,,,,,,,,,
,048982LR,ABIES AMABILIS SPREADING STAR,,,,,,,,,
,48991,ABIES BAL TYLER'S BLUE,,,,,,,,,
,82,ABIES BALSAMEA NANA,,,,,,,,,
,82,ABIES BALSAMEA NANA,,,,,,,,,
,49625,ABIES CONCOLOR BLUE CLOAK,,,,,,,,,
,51315,ABIES CONCOLOR CANDICANS,,,,,,,,,
,021565LR,ABIES HORSTMANN'S SILBERLOCKE,,,,,,,,,
,19345,ABIES LAS GLAUCA COMPACTA,,,,,,,,,
,47362,ABIES PIN GLAUCA PROSTRATA,,,,,,,,,
,38785,CEDRUS ATLANTICA FASTIGIATA,,,,,,,,,
,38785,CEDRUS ATLANTICA FASTIGIATA,,,,,,,,,
,023307LR,CEDRUS ATLANTICA GLAUCA,,,,,,,,,
,023319SE,CEDRUS ATLANTICA GLAUCA PNDULA,,,,,,,,,
,23329,CEDRUS ATLANTICA HORSTMANN,,,,,,,,,
,023359LR,CEDRUS DEODARA,,,,,,,,,
,023367LR,CEDRUS DEODARA AUREA,,,,,,,,,
,023285ST,CEDRUS DEODARA FEELIN BLUE,,,,,,,,,
,55225,CEDRUS DEODARA KARL FUCHS,,,,,,,,,
,55225,CEDRUS DEODARA KARL FUCHS,,,,,,,,,
,55225,CEDRUS DEODARA KARL FUCHS,,,,,,,,,
,22805,CEDRUS DEODARA SNOWSPRITE,,,,,,,,,
,22805,CEDRUS DEODARA SNOWSPRITE,,,,,,,,,
,22805,CEDRUS DEODARA SNOWSPRITE,,,,,,,,,
,22805,CEDRUS DEODARA SNOWSPRITE,,,,,,,,,
,051275ST,CEDRUS FEELIN SUNNY R PP23886,,,,,,,,,
,24662,CEPHALOTAXUS HAR DUKE GARDENS,,,,,,,,,
,24662,CEPHALOTAXUS HAR DUKE GARDENS,,,,,,,,,
,24662,CEPHALOTAXUS HAR DUKE GARDENS,,,,,,,,,
,24665,CEPHALOTAXUS HAR DUKE GARDENS,,,,,,,,,
,24665,CEPHALOTAXUS HAR DUKE GARDENS,,,,,,,,,
,24665,CEPHALOTAXUS HAR DUKE GARDENS,,,,,,,,,
,24665,CEPHALOTAXUS HAR DUKE GARDENS,,,,,,,,,
,17385,CEPHALOTAXUS HAR FASTIGIATA,,,,,,,,,
,28835,CEPHALOTAXUS HAR PROSTRATA,,,,,,,,,
,28835,CEPHALOTAXUS HAR PROSTRATA,,,,,,,,,
,33815,CHAM L BLU SURPRISE-GUARDIAN R,,,,,,,,,
,50335,CHAM L SNOW WHITE-GUARDIAN R,,,,,,,,,
,33805,CHAM L YVONNE-GUARDIAN R,,,,,,,,,
,53595,CHAM LAW IMBRICATA PENDULA,,,,,,,,,
,53595,CHAM LAW IMBRICATA PENDULA,,,,,,,,,
,053597LR,CHAM LAW IMBRICATA PENDULA,,,,,,,,,
,23655,CHAM NOOT PENDULA,,,,,,,,,
