Branch,item,Description,Category,Shippable,"Open
Now","Rep
Allocation","Rep
Orders","Now Available
For Rep",Price,Code,Future
160000,000082,ABIES BALSAMEA NANA,,,81,0,0,81,$8.50 ,,5/1/2014
160000,00075M,ACER PAL BLOODGOOD,,,4,0,0,4,$18.50 ,,
160000,00080M,ACER PAL BURGUNDY LACE,,,42,0,0,42,$8.50 ,,
160000,000955ST,ACER PAL CRIMSON QUEEN,,,,,,,,,
160000,03396M,ACER PAL TROMPENBURG,,,,,,,,,
170000,407622S,BUD LO&EHLD R BLU CHP JR PPAF,,,,,,,,,
170000,080812S,BUD LO&EHLD R ICE CHIP PPAF,,,,,,,,,
450000,401295,BUD LO&EHLD R PINK MICRO CHIP,,,,,,,,,
170000,077412S,BUD LO&EHLD R PRPL HAZE PPAF,,,,,,,,,
170000,013782,BUDDLEJA DAV BLACK KNIGHT,,,,,,,,,
450000,013783,BUDDLEJA DAV BLACK KNIGHT,,,,,,,,,
450000,013773,BUDDLEJA DAV PETITE INDIGO R,,,,,,,,,
450000,013563,BUDDLEJA DAV ROYAL RED,,,,,,,,,
170000,077391S,BUDDLEJA MISS MOLLY PPAF,,,,,,,,,
170000,077392S,BUDDLEJA MISS MOLLY PPAF,,,,,,,,,
550000,013823,BUXUS GREEN MOUNTAIN,,,,,,,,,
170000,013825,BUXUS GREEN MOUNTAIN,,,,,,,,,
170000,013825CN,BUXUS GREEN MOUNTAIN,,,,,,,,,
170000,013825PY,BUXUS GREEN MOUNTAIN,,,,,,,,,
170000,013825SP,BUXUS GREEN MOUNTAIN,,,,,,,,,
160000,013891,BUXUS GREEN VELVET,,,,,,,,,
160000,013892,BUXUS GREEN VELVET,,,,,,,,,
160000,013895,BUXUS GREEN VELVET,,,,,,,,,
160000,013835,BUXUS MIC WINTER GEM,,,,,,,,,
160000,013981,BUXUS SEMP SUFFRUTICOSA,,,,,,,,,
160000,013982,BUXUS SEMP SUFFRUTICOSA,,,,,,,,,
170000,022711,170000MPSIS BALBOA SUNSET R,,,,,,,,,
170000,022715,170000MPSIS BALBOA SUNSET R,,,,,,,,,
170000,022381,170000MPSIS FLAVA,,,,,,,,,
450000,029211,170000NNA TROP BLACK TM PP21350,,,,,,,,,
170000,029212,170000NNA TROP BLACK TM PP21350,,,,,,,,,
450000,003221,170000NNA TROPI170000L PINK (ROSE),,,,,,,,,
450000,017411,170000NNA TROPI170000NNA GLD TM P13809,,,,,,,,,
170000,017412,170000NNA TROPI170000NNA GLD TM P13809,,,,,,,,,
550000,023902,CHAM OBT FILICOIDES,,,,,,,,,
550000,023905,CHAM OBT FILICOIDES,,,,,,,,,
160000,023685,CHAM OBT GRACILIS,,,,,,,,,
160000,024031,CHAM PIS FIL GOLDEN CHARM,,,,,,,,,
160000,024032,CHAM PIS FIL GOLDEN CHARM,,,,,,,,,
160000,024035,CHAM PIS FIL GOLDEN CHARM,,,,,,,,,
160000,027281,CLEM LAN 170000NDIDA,,,,,,,,,
160000,027401,CLEM MONTANA RUBENS,,,,,,,,,
160000,021865,CLEM SAPPHIRE INDIGO TMPP17012,,,,,,,,,
160000,048745,CLEM VANCOUVER TM STARRY NGHTS,,,,,,,,,
160000,015905,CLEM X BLUE LIGHT R PP15953,,,,,,,,,
160000,027011,CLEM X ERNEST MARKHAM,,,,,,,,,
160000,027261,CLEM X JACKMANII,,,,,,,,,
550000,044481,CLEM X JACKMANII SUPERBA,,,,,,,,,
160000,044485,CLEM X JACKMANII SUPERBA,,,,,,,,,
160000,027441,CLEM X NELLY MOSER,,,,,,,,,
160000,027461,CLEM X NIOBE,,,,,,,,,
160000,027075,CLEM X PINK CHAMPAGNE,,,,,,,,,
