Branch,item,Description,Category,Shippable,"Open
Now","Rep
Allocation","Rep
Orders","Now Available
For Rep",Price,Code,Future
GA,400343,ABELIA SUNSHNE DAYDRM PP20961,5/1/2014,,,,,,,,
CT,400375ST,ACER PAL INABA SHIDARE,,,,,,,,,
CT,400393ST,ACER PAL RED SELECT,,,,,,,,,
CT,400443,ACER PAL RYUSEN PP18501,,,,,,,,,
CT,400457,ACER RUB ARMSTRONG GOLD,,,,,,,,,
CT,400467,ACER RUB REDPOINTE R P16769,,,,,,,,,
CT,018561,AGASTACHE AUR-HYB TANGO,,,,,,,,,
GA,400521,AGASTACHE HYB BLUE BOA PP24050,,,,,,,,,
CT,400561,ALLIUM HYB MILLENNIUM,,,,,,,,,
CT,06696UT,ANACYCLUS PYR DEP SILBERKISSEN,,,,,,,,,
CT,40066UT,ANTENNARIA CARPATICA,,,,,,,,,
CT,400041,AQUILEGIA GOLDFINCH,,,,,,,,,
GA,412531,ASTER N-A VIBRANT DOME,,,,,,,,,
CT,412541,ASTILBE DELFT LACE,,,,,,,,,
GA,017601,ASTILBE VISION IN WHITE P18965,,,,,,,,,
CT,017601,ASTILBE VISION IN WHITE P18965,,,,,,,,,
CT,400932S,AZALEA CRIMSON CATE TM,,,,,,,,,
CT,400942S,AZALEA EDIE'S BRIGHT PINK TM,,,,,,,,,
CT,400972S,AZALEA HOT PINK BETTY TM,,,,,,,,,
CT,400982S,AZALEA LAVENDER JANE TM,,,,,,,,,
CT,401012S,AZALEA PURE WHITE JULIA TM,,,,,,,,,
CT,401112,BER T GOLDEN TREASURE,,,,,,,,,
CA,407622S,BUD LO&BEHOLD BLU CHIP JR,,,,,,,,,
GA,407621S,BUD LO&BEHOLD BLU CHIP JR,,,,,,,,,
CT,401262S,BUD TEMPTATIONS TM LAVNDR PTE,,,,,,,,,
CT,401212S,BUDDLEJA BLUEBERRY PETITE TM,,,,,,,,,
OR,094071,BUXUS MIC MORRIS MIDGET,,,,,,,,,
GA,080835,CALYCANTHUS APHRODITE PPAF,,,,,,,,,
CT,401477PT,CAMP INDIAN SUMMER R PP13139,,,,,,,,,
CT,401475,CAMP INDIAN SUMMER R PP13139,,,,,,,,,
