Branch,item,Description,Category,Shippable,"Open
Now","Rep
Allocation","Rep
Orders","Now Available
For Rep",Price,Code,Future
550000,002535MU,#5 CLUMP,EVS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,055482,#2,EVS,39,4,0,0,4,$18.50 ,,
550000,412541,#1,EVS,660,42,0,0,42,$8.50 ,,
,078762S,SuperTwo,,,,,,,,,
,078772S,SuperTwo,,,,,,,,,
,047652,#2,,,,,,,,,
,047655,#5,,,,,,,,,
,400903,#3,,,,,,,,,
,035232,#2,,,,,,,,,
,090781,#1,,,,,,,,,
,090782,#2,,,,,,,,,
,013952,#2,,,,,,,,,
,013952,#2,,,,,,,,,
,013953,#3,,,,,,,,,
,013955,#5,,,,,,,,,
,013955,#5,,,,,,,,,
,013955,#5,,,,,,,,,
,013902,#2,,,,,,,,,
,013902,#2,,,,,,,,,
,013905,#5,,,,,,,,,
,013907,#7,,,,,,,,,
,013981,#1,,,,,,,,,
,013982,#2,,,,,,,,,
,013882,#2,,,,,,,,,
,013882,#2,,,,,,,,,
,055225,#5,,,,,,,,,
,032575,#5,,,,,,,,,
,023655,#5,,,,,,,,,
,02365M,#10 Squat,,,,,,,,,
,021792,#2 STAKED,,,,,,,,,
,021861,#1,,,,,,,,,
,021862,#2 STAKED,,,,,,,,,
,055211,#1 STAKED,,,,,,,,,
,055215,#5 STAKED,,,,,,,,,
,021782,#2 STAKED,,,,,,,,,
,075695,#5,,,,,,,,,
,030395,#5,,,,,,,,,
,031435,#5,,,,,,,,,
,091882,#2,,,,,,,,,
,091885,#5,,,,,,,,,
,031413,#3,,,,,,,,,
,080751,#1,,,,,,,,,
,033975,#5,,,,,,,,,
,067791,#1,,,,,,,,,
,067791,#1,,,,,,,,,
,067792,#2,,,,,,,,,
,067792,#2,,,,,,,,,
,075471,#1,,,,,,,,,
,013471,#1,,,,,,,,,
,067261,#1,,,,,,,,,
,065791,#1,,,,,,,,,
,067231,#1,,,,,,,,,
,075431,#1,,,,,,,,,
,414781,#1,,,,,,,,,
,414791,#1,,,,,,,,,
,414811,#1,,,,,,,,,
,064181,#1,,,,,,,,,
,064182,#2,,,,,,,,,
,403241,#1,,,,,,,,,
