Branch,item,Description,Category,Shippable,"Open
Now","Rep
Allocation","Rep
Orders","Now Available
For Rep",Price,Code,Future
550000,001341,ACHILLEA MILL PAPRIKA,EVS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,099571,AGAPANTHUS BABY PETE TMPP21705,EVS,39,4,0,0,4,$18.50 ,,
550000,021251,AGASTACHE X BLUE FORTUNE,EVS,660,42,0,0,42,$8.50 ,,
,077801,ALOE HYBRID CARMINE TM,,,,,,,,,
,003151,ASPARAGUS MYERS,,,,,,,,,
,003381,ASTER FRIKARTII MOENCH,,,,,,,,,
,023191,ASTRANTIA ABBEY ROAD PP14961,,,,,,,,,
,035041BH,BOUG BENGAL ORANGE,,,,,,,,,
,013051BH,BOUG PURPLE QUEEN R,,,,,,,,,
,013231BH,BOUG ROSENKA,,,,,,,,,
,074415,BUD LO&BEHLD R BLU CHP PP19991,,,,,,,,,
,077415,BUD LO&BEHLD R PRPL HAZE PPAF,,,,,,,,,
,013775,BUDDLEJA DAV PETITE INDIGO R,,,,,,,,,
,013765,BUDDLEJA DAV PETITE PLUM R,,,,,,,,,
,013891,BUXUS GREEN VELVET,,,,,,,,,
,022711,CAMPSIS BALBOA SUNSET R,,,,,,,,,
,029212,CANNA TROP BLACK TM PP21350,,,,,,,,,
,026002,CITRUS IMPROVED MEYER LEMON,,,,,,,,,
,026005,CITRUS IMPROVED MEYER LEMON,,,,,,,,,
,025602,CITRUS KUMQUAT NAGAMI,,,,,,,,,
,024201,COLOCASIA ESC BLACK MAGIC,,,,,,,,,
,017421,CORDYLINE RED STAR,,,,,,,,,
,027951,COREOPSIS AURICULATA NANA,,,,,,,,,
,028145,COTINUS COG ROYAL PURPLE,,,,,,,,,
,075861,DICENTRA SPECTABILIS ALBA,,,,,,,,,
,032021,EPIMEDIUM GRAND ROSE QUEEN,,,,,,,,,
,036785,FICUS CAR BROWN TURKEY,,,,,,,,,
,037611,GAILLARDIA GOBLIN,,,,,,,,,
,037701SPT,GARDENIA AUGUST BEAUTY,,,,,,,,,
,005231,GERANIUM SANGUINEUM MAX FREI,,,,,,,,,
,038681,GR-HAKONECHLOA MACRA AUREOLA,,,,,,,,,
,022201,GR-PENN SET FIREWORKS PP18504,,,,,,,,,
,06427UT,GR-PENN SET RUBRUM,,,,,,,,,
,017991,HELLEBORUS RED LADY,,,,,,,,,
,039831,HEM GOLDEN ZEBRA R PP14221,,,,,,,,,
