Branch,item,Description,Category,Shippable,"Open
Now","Rep
Allocation","Rep
Orders","Now Available
For Rep",Price,Code,Future
550000,000912,ACER PAL SEIRYU,EVS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,063791,ALOE HYBRID CHRISTMAS CAROL,EVS,39,4,0,0,4,$18.50 ,,
550000,066382,ALST ROCK AND ROLL R PP21001,EVS,660,42,0,0,42,$8.50 ,,
,046272,CLEM VANCOUVER TM FRGRNT STAR,,,,,,,,,
,046275,CLEM VANCOUVER TM FRGRNT STAR,,,,,,,,,
,018391,DELOSPERM HOT PINK WONDER PPAF,,,,,,,,,
,097231,DELOSPERMA FIRE WONDER PPAF,,,,,,,,,
,004901,DICENTRA SP VALENTINE R P22739,,,,,,,,,
,004901,DICENTRA SP VALENTINE R P22739,,,,,,,,,
,054611,HEUCHERA SUGAR PLUM PP21857,,,,,,,,,
,025205PT,HIB R ERIN RACHEL,,,,,,,,,
,025205,HIB R ERIN RACHEL,,,,,,,,,
,025205,HIB R ERIN RACHEL,,,,,,,,,
,092755,HYD M ENCHANTRESS R PPAF,,,,,,,,,
,092752,HYD M ENCHANTRESS R PPAF,,,,,,,,,
,092752,HYD M ENCHANTRESS R PPAF,,,,,,,,,
,092752,HYD M ENCHANTRESS R PPAF,,,,,,,,,
,074542S,HYD MAC CTYLN TM RIO,,,,,,,,,
,074541S,HYD MAC CTYLN TM RIO,,,,,,,,,
,074542S,HYD MAC CTYLN TM RIO,,,,,,,,,
,074541S,HYD MAC CTYLN TM RIO,,,,,,,,,
,074541S,HYD MAC CTYLN TM RIO,,,,,,,,,
,074542S,HYD MAC CTYLN TM RIO,,,,,,,,,
,089951S,HYD P LITTLE QUICK FIRE R PPAF,,,,,,,,,
,080961S,HYD SER TUFF STUFF TM PPAF,,,,,,,,,
,080962S,HYD SER TUFF STUFF TM PPAF,,,,,,,,,
,080962S,HYD SER TUFF STUFF TM PPAF,,,,,,,,,
,080961S,HYD SER TUFF STUFF TM PPAF,,,,,,,,,
,080961S,HYD SER TUFF STUFF TM PPAF,,,,,,,,,
,080962S,HYD SER TUFF STUFF TM PPAF,,,,,,,,,
,024462,LANTANA TEENIE GENIE R PP17612,,,,,,,,,
,09238UT,MAN SUN PAR R GARDEN CRIMSON,,,,,,,,,
,021545,PINUS KOR SILVERAY,,,,,,,,,
,021541,PINUS KOR SILVERAY,,,,,,,,,
