Branch,item,Description,Category,Shippable,"Open
Now","Rep
Allocation","Rep
Orders","Now Available
For Rep",Price,Code,Future
550000,028343,ABELIA GRA KALEIDOSCOPE P16988,EVS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,000055,ABELIA GRANDIFLORA,EVS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,40039MST,ACER PAL RED SELECT,TRE,284,81,0,0,81,$8.50 ,,5/1/2014
550000,003565,AUCUBA MR GOLDSTRIKE,EVS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,003605,AUCUBA PICTURATA,EVS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,401112,BER T GOLDEN TREASURE,DCS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,011932,BER T SUNSATION R PP11332 CBR,DCS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,074412S,BUD LO&BEHLD R BLU CHP PP19991,DCS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,080812S,BUD LO&BEHLD R ICE CHIP PPAF,DCS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,080792S,BUD LO&BEHLD R LILAC CHIP PPAF,DCS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,077412S,BUD LO&BEHLD R PRPL HAZE PPAF,DCS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,034665,BUDDLEJA DAV ADONIS BLUE TM,DCS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,013955,BUXUS J GREEN BEAUTY,EVS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,013833,BUXUS MIC WINTER GEM,EVS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,013835,BUXUS MIC WINTER GEM,EVS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,013835,BUXUS MIC WINTER GEM,EVS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,013837,BUXUS MIC WINTER GEM,EVS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,013905,BUXUS S GREEN TOWER R PP15243,EVS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,027405,CLEM MONTANA RUBENS,VIN,284,81,0,0,81,$8.50 ,,5/1/2014
550000,028552,COT APICULATUS TOM THUMB,DCS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,030509,CUP LEYLANDII,CON,284,81,0,0,81,$8.50 ,,5/1/2014
550000,031572,DEUTZIA GRACILIS NIKKO,DCS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,032072,ERICA MEDITERRANEAN PINK,EVS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,032082,ERICA SILBERSCHMELZE,EVS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,034002,EUO F EMERALD 'N GOLD,EVS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,035205,EUO J SILVER KING,EVS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,037105,FORSYTHIA X SPRING GLORY,DCS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,001421,GR-ACORUS GR OGON,GRS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,028045,GR-CORT IVORY FEATHERS R,GRS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,038681,GR-HAKONECHLOA MACRA AUREOLA,GRS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,064261,GR-PENN ALO HAMELN,GRS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,064271,GR-PENN SET RUBRUM,GRS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,064275,GR-PENN SET RUBRUM,GRS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,023101,HEUCHERA FROSTED VIOLET P15085,PRN,284,81,0,0,81,$8.50 ,,5/1/2014
550000,029531,HEUCHERA LIME RICKEY PP16210,PRN,284,81,0,0,81,$8.50 ,,5/1/2014
550000,041205PT,HIB R FULLMOON R,EVS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,077455,HYD ABRACADABRA TM STR PP21636,DCS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,092755,HYD BLUE ENCHANTRESS R PP25209,DCS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,017313,HYD M ENDLESS SUMMER R PP15298,DCS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,017315,HYD M ENDLESS SUMMER R PP15298,DCS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,077465,HYD MAC LD R BIG EASY PPAF,DCS,284,81,0,0,81,$8.50 ,,5/1/2014
550000,041965,HYD MAC NIKKO BLUE,DCS,284,81,0,0,81,$8.50 ,,5/1/2014
