Branch,item,Description,Category,Shippable,"Open
Now","Rep
Allocation","Rep
Orders","Now Available
For Rep",Price,Code,Future
160000,000445,ACER GRISEUM,EVS,284,81,0,0,81,$8.50 ,,5/1/2014
160000,000555,ACER NEGUNDO FLAMINGO,EVS,39,4,0,0,4,$18.50 ,,
160000,000755,ACER PAL BLOODGOOD,EVS,660,42,0,0,42,$8.50 ,,
160000,00075M,ACER PAL BLOODGOOD,,,,,,,,,
160000,000845,ACER PAL EMPEROR I R,,,,,,,,,
160000,000849,ACER PAL EMPEROR I R,,,,,,,,,
160000,00084M,ACER PAL EMPEROR I R,,,,,,,,,
160000,000905ST,ACER PAL WATERFALL,,,,,,,,,
160000,00090MST,ACER PAL WATERFALL,,,,,,,,,
160000,000952ST,ACER PAL CRIMSON QUEEN,,,,,,,,,
160000,000955ST,ACER PAL CRIMSON QUEEN,,,,,,,,,
160000,00095MST,ACER PAL CRIMSON QUEEN,,,,,,,,,
450000,000967,ACER RUB OCTOBER GLORY R,,,,,,,,,
450000,00099MMD,ACER PAL GARNET,,,,,,,,,
160000,001022,ACER PAL SANGOKAKU,,,,,,,,,
160000,001025,ACER PAL SANGOKAKU,,,,,,,,,
160000,001029,ACER PAL SANGOKAKU,,,,,,,,,
160000,00102M,ACER PAL SANGOKAKU,,,,,,,,,
160000,001215,ACER PAL SHAINA,,,,,,,,,
160000,001275,ACER RUB RED SUNSET R,,,,,,,,,
160000,001681,ASTILBE RED SENTINEL,,,,,,,,,
450000,002535,AMEL AUTUMN BRILLIANCE R,,,,,,,,,
450000,003041,ARMERIA MAR BLOODSTONE,,,,,,,,,
450000,004082,SAMBUCUS N BLACK TOWER TM PPAF,,,,,,,,,
550000,004221,CHRYS (LEUCANTH) X SUP SNOWCAP,,,,,,,,,
170000,004721,DIANTHUS GRAT FIREWITCH,,,,,,,,,
450000,004801,DICENTRA BURNINGHEARTS PP20797,,,,,,,,,
160000,005231,GERANIUM SANGUINEUM MAX FREI,,,,,,,,,
160000,006631,HEM STRAWBERRY CANDY,,,,,,,,,
550000,007331,SEDUM SSPRKLR R DZLBRY PP22457,,,,,,,,,
160000,009161,LAVANDULA ANG HIDCOTE,,,,,,,,,
450000,010085,MAG X ANN,,,,,,,,,
160000,010392ST,ACER PAL RED DRAGON,,,,,,,,,
160000,010395ST,ACER PAL RED DRAGON,,,,,,,,,
450000,011232,RHOD (H-1) OLGA MEZITT,,,,,,,,,
160000,012212,BER T ROYAL BURGUNDY R P9461,,,,,,,,,
160000,012315,BETULA JACQUEMONTII,,,,,,,,,
160000,012365,BETULA PENDULA PURPLE RAIN R,,,,,,,,,
160000,012425MU,BETULA NIGRA,,,,,,,,,
160000,012655,TSUGA CAN GOLDEN DUKE TM PPAF,,,,,,,,,
160000,013822,BUXUS GREEN MOUNTAIN,,,,,,,,,
160000,013825,BUXUS GREEN MOUNTAIN,,,,,,,,,
170000,013825SP,BUXUS GREEN MOUNTAIN,,,,,,,,,
160000,013825SP,BUXUS GREEN MOUNTAIN,,,,,,,,,
160000,013882,BUXUS SEMP VARIEGATA,,,,,,,,,
160000,013892,BUXUS GREEN VELVET,,,,,,,,,
160000,013895,BUXUS GREEN VELVET,,,,,,,,,
160000,013905,BUXUS S GREEN TOWER R PP15243,,,,,,,,,
160000,013982,BUXUS SEMP SUFFRUTICOSA,,,,,,,,,
450000,01429M,BETULA HERITAGE TM (CLMP),,,,,,,,,
450000,017343,WISTERIA MAC BLUE MOON,,,,,,,,,
550000,017345,WISTERIA MAC BLUE MOON,,,,,,,,,
160000,017391,VERONICA ROYAL CANDLES PP18932,,,,,,,,,
550000,017521,HOSTA GUACAMOLE (HOY 02),,,,,,,,,
160000,017522,HOSTA GUACAMOLE (HOY 02),,,,,,,,,
160000,017572,WEIGELA MAGICAL R FNTSY P13567,,,,,,,,,
170000,017855,CERCIS LAVENDER TWIST R P10328,,,,,,,,,
450000,018327,MALUS SARGENTII TINA,,,,,,,,,
550000,018631,RUDBECKIA LTLE GOLDSTAR P22397,,,,,,,,,
450000,019192S,EUO F GOLD SPLASH R,,,,,,,,,
160000,019442,THUJA PL GRN GLOBE (GRNE KGEL),,,,,,,,,
450000,019522,PAEONIA X BOWL OF BEAUTY (PK),,,,,,,,,
160000,019615,CORNUS KOUSA WOLF EYES,,,,,,,,,
160000,022172,THUJA OC MR BOWLING BALL R,,,,,,,,,
160000,022495,CARAGANA ARB WALKER,,,,,,,,,
160000,023081,GERANIUM ROZANNE PP12175,,,,,,,,,
170000,023465,CERCIS CAN SILVER CLOUD,,,,,,,,,
170000,023585,CERCIS CAN FOREST PANSY,,,,,,,,,
160000,02365M,CHAM NOOT PENDULA,,,,,,,,,
450000,024242,PAEONIA X BLAZE (RED),,,,,,,,,
170000,024372S,HYD PAN LIMELIGHT PP12874,,,,,,,,,
170000,024375PT,HYD PAN LIMELIGHT PP12874,,,,,,,,,
450000,025041,SEDUM X AUTUMN FIRE,,,,,,,,,
160000,025212,BAM-FARGESIA RUFA (CLUMP),,,,,,,,,
450000,026217PT,HIB X LOHENGRIN,,,,,,,,,
160000,027071,CLEM X PINK CHAMPAGNE,,,,,,,,,
450000,027587,CORNUS X STELLAR PINK R,,,,,,,,,
160000,027625,CORNUS X CONSTELLATION R,,,,,,,,,
160000,027801,CORNUS SERICEA FLAVIRAMEA,,,,,,,,,
160000,027862,CORNUS ALBA IVORYHALO TM,,,,,,,,,
450000,027863,CORNUS ALBA IVORYHALO TM,,,,,,,,,
450000,027865,CORNUS ALBA IVORYHALO TM,,,,,,,,,
170000,027961,COREOPSIS VERT MOONBEAM,,,,,,,,,
450000,027961,COREOPSIS VERT MOONBEAM,,,,,,,,,
170000,028051,GR-ERIANTHUS RAVENNAE,,,,,,,,,
160000,030335,ACER SHIR AUTUMN MOON,,,,,,,,,
160000,03033M,ACER SHIR AUTUMN MOON,,,,,,,,,
160000,030595,PYRUS CALL JACK R,,,,,,,,,
550000,030902S,ROSA KNCK OUT R DBL RD P16202,,,,,,,,,
170000,031331,DIANTHUS FROSTY FIRE,,,,,,,,,
450000,031413,FOTHERGILLA MAJ BLU SHADOW PAF,,,,,,,,,
160000,031815,PRUNUS CRMSON POINTE TM P19564,,,,,,,,,
160000,031825,ACER PAL SHIN DESHOJO,,,,,,,,,
450000,033603,EUO ALATUS COMPACTUS,,,,,,,,,
