Branch,item,Description,Category,Shippable,"Open
Now","Rep
Allocation","Rep
Orders","Now Available
For Rep",Price,Code,Future
OR,412611,ECHIN DBL SCP TM CRANBRY PPAF,0,81,$8.50 ,,5/1/2014,,,,
CT,412611,ECHIN DBL SCP TM CRANBRY PPAF,0,4,$18.50 ,,,,,,
GA,412611,ECHIN DBL SCP TM CRANBRY PPAF,0,42,$8.50 ,,,,,,
CT,097211,ECHIN SMBRO TM FLMNCO ORNG,,,,,,,,,
CT,412621,ECHIN SUPREME FLAMINGO,,,,,,,,,
GA,412621,ECHIN SUPREME FLAMINGO,,,,,,,,,
CT,054441,ECHINACEA FLAME THROWER P21932,,,,,,,,,
GA,054441,ECHINACEA FLAME THROWER P21932,,,,,,,,,
GA,054971,ECHINACEA HOT LAVA PPAF,,,,,,,,,
CA,089631,HELLE FRSTKS TM PNYS PK P24149,,,,,,,,,
CT,083842,HELLE NIGER HGC JACOB PP17799,,,,,,,,,
OR,013471,HELLE WJEWELS R BLUE DIAMOND,,,,,,,,,
OR,096141,HELLE WJEWELS R HARLEQUIN GEM,,,,,,,,,
OR,096151,HELLE WJEWELS R SPRKLG DIAMOND,,,,,,,,,
OR,092351,SEDUM ELSIE GOLD PP20368,,,,,,,,,
CT,092351,SEDUM ELSIE GOLD PP20368,,,,,,,,,
CT,412721,SEDUM SSPKLR R FIRE CRACKR PAF,,,,,,,,,
GA,412721,SEDUM SSPKLR R FIRE CRACKR PAF,,,,,,,,,
CT,41272UT,SEDUM SSPKLR R FIRE CRACKR PAF,,,,,,,,,
GA,41272UT,SEDUM SSPKLR R FIRE CRACKR PAF,,,,,,,,,
CT,057161,SEDUM X AUTUMN CHARM PP14421,,,,,,,,,
OR,402361,ECHIN DBL SCP TM BBLGM PP23103,,,,,,,,,
CT,402361,ECHIN DBL SCP TM BBLGM PP23103,,,,,,,,,
GA,402351,ECHIN DBL SCP TM RSPBRY P23117,,,,,,,,,
CT,402411S,ECHIN TANGERINE THRILL,,,,,,,,,
CT,407711,ECHIN VANILLA CUPCAKE,,,,,,,,,
GA,407711,ECHIN VANILLA CUPCAKE,,,,,,,,,
CA,41073UT,PORTULACA MOLOKENIENSIS,,,,,,,,,
CA,075041,AEONIUM ARBORESCENS TIP TOP TM,,,,,,,,,
CA,063581,AEONIUM KIWI,,,,,,,,,
CA,074722,AGAVE ATTENUATA RAY OF LIGHT,,,,,,,,,
CA,074725,AGAVE ATTENUATA RAY OF LIGHT,,,,,,,,,
CA,074122,AGAVE BRACTEOSA CALAMAR,,,,,,,,,
CA,021595,AGAVE DESMETTIANA VARIEGATA,,,,,,,,,
CA,021599,AGAVE DESMETTIANA VARIEGATA,,,,,,,,,
CA,074132,AGAVE DURANGO,,,,,,,,,
CA,021615,AGAVE GEMINIFLORA,,,,,,,,,
CA,068791S,AGAVE NEOMEXICANA,,,,,,,,,
CA,025222,AGAVE PARRYI VAR TRUNCATA,,,,,,,,,
CA,068812,AGAVE POTATORUM KISSHO KAN,,,,,,,,,
CA,025242,AGAVE VICTORIA-REGINAE,,,,,,,,,
GA,064082,ALOE BLUE ELF,,,,,,,,,
CA,063801,ALOE DOROTHEAE,,,,,,,,,
CA,077801,ALOE HYBRID CARMINE TM,,,,,,,,,
CA,063791,ALOE HYBRID CHRISTMAS CAROL,,,,,,,,,
CA,077811,ALOE HYBRID DONNIE TM,,,,,,,,,
CA,077781,ALOE HYBRID GUIDO TM,,,,,,,,,
CA,077791,ALOE HYBRID SAL TM,,,,,,,,,
GA,063501,ECHEVERIA BLACK PRINCE,,,,,,,,,
CA,069231,ECHEVERIA NODULOSA,,,,,,,,,
CA,069231S,ECHEVERIA NODULOSA,,,,,,,,,
CA,077821,ECHEVERIA PERLE VON NURNBERG,,,,,,,,,
CA,064111,ECHEVERIA RUFFLES,,,,,,,,,
CT,007051,ECHIN SUPREME CANTALOUPE PPAF,,,,,,,,,
GA,007051,ECHIN SUPREME CANTALOUPE PPAF,,,,,,,,,
GA,08702UT,ECHINACEA CHEYENNE SPIRIT,,,,,,,,,
CT,022831,ECHINACEA CRNBRY CUPCAKE PPAF,,,,,,,,,
GA,022831,ECHINACEA CRNBRY CUPCAKE PPAF,,,,,,,,,
GA,037511,ECHINACEA GREEN EYES PP17172,,,,,,,,,
OR,004891,ECHINACEA KIMS KNEE HI PP12242,,,,,,,,,
CT,004892,ECHINACEA KIMS KNEE HI PP12242,,,,,,,,,
CT,038921,ECHINACEA MAC'N CHEESE PP19464,,,,,,,,,
GA,038921,ECHINACEA MAC'N CHEESE PP19464,,,,,,,,,
OR,047511,ECHINACEA PNK DBL DLITE P18803,,,,,,,,,
CT,047511,ECHINACEA PNK DBL DLITE P18803,,,,,,,,,
GA,047511,ECHINACEA PNK DBL DLITE P18803,,,,,,,,,
CT,003121,ECHINACEA POWWOW R WHITE,,,,,,,,,
GA,003121,ECHINACEA POWWOW R WHITE,,,,,,,,,
OR,002991,ECHINACEA POWWOW R WILDBERRY,,,,,,,,,
CT,002991,ECHINACEA POWWOW R WILDBERRY,,,,,,,,,
GA,002991,ECHINACEA POWWOW R WILDBERRY,,,,,,,,,
GA,00299UT,ECHINACEA POWWOW R WILDBERRY,,,,,,,,,
OR,043401,ECHINACEA PRAIRIE SPLENDOR,,,,,,,,,
CT,043401,ECHINACEA PRAIRIE SPLENDOR,,,,,,,,,
CT,043401S,ECHINACEA PRAIRIE SPLENDOR,,,,,,,,,
CT,059741,ECHINACEA PUR HOT PAPAYA PPAF,,,,,,,,,
GA,059741,ECHINACEA PUR HOT PAPAYA PPAF,,,,,,,,,
GA,031771,ECHINACEA PUR MAGNUS,,,,,,,,,
CT,031772,ECHINACEA PUR MAGNUS,,,,,,,,,
OR,039581,ECHINACEA PUR MERLOT PP18814,,,,,,,,,
CT,039581,ECHINACEA PUR MERLOT PP18814,,,,,,,,,
GA,039581,ECHINACEA PUR MERLOT PP18814,,,,,,,,,
OR,018221,ECHINACEA PUR RUBY STAR,,,,,,,,,
CT,018221,ECHINACEA PUR RUBY STAR,,,,,,,,,
OR,01822UT,ECHINACEA PUR RUBY STAR,,,,,,,,,
OR,036281,ECHINACEA SUNDOWN TM PP17659,,,,,,,,,
GA,036281,ECHINACEA SUNDOWN TM PP17659,,,,,,,,,
CT,048651,ECHINACEA TIKI TORCH PP18839,,,,,,,,,
GA,048651,ECHINACEA TIKI TORCH PP18839,,,,,,,,,
CT,057301,ECHINACEA TOMATO SOUP PPAF,,,,,,,,,
GA,057301,ECHINACEA TOMATO SOUP PPAF,,,,,,,,,
CA,030562,ECHINOPSIS OXYGONA,,,,,,,,,
