Branch,item,Description,Category,Shippable,"Open
Now","Rep
Allocation","Rep
Orders","Now Available
For Rep",Price,Code,Future
CA,003151,ASPARAGUS MYERS,,,,,,,,,
CA,024461,LANTANA TEENIE GENIE R PP17612,,,,,,,,,
CA,031701,CORDYLINE INDIVISA,,,,,,,,,
CA,030121,CUPHEA HYS ITSY BITSY R ROSE,,,,,,,,,
CA,083001,CUPHEA HYS ITSY BITSY R WHITE,,,,,,,,,
CA,098271S,DIANELLA RV LITTLE REV PP17719,,,,,,,,,
CA,066062,DIANELLA TAS SILVER STREAK,,,,,,,,,
CA,090221,DIANTHUS COSMIC TM PK SWRL PAF,,,,,,,,,
CA,090211,DIANTHUS COSMIC TM RD SWRL PAF,,,,,,,,,
OR,032121,ERIGERON GLA SEA BREEZE P12076,,,,,,,,,
CA,036185,ESCALLONIA COMPAKTA,,,,,,,,,
CA,033301,EUGENIA MYR GLOBULUS,,,,,,,,,
CA,033429SP,EUGENIA MYR MONTEREY BAY,,,,,,,,,
CA,057031,LANTANA S WHITE LIGHTNIN' R,,,,,,,,,
OR,086691,LAVAN PEN WITH LOVE TM PP22709,,,,,,,,,
OR,086692,LAVAN PEN WITH LOVE TM PP22709,,,,,,,,,
OR,05894UT,LITHODORA GRACE WARD,,,,,,,,,
OR,041361,ROSMARINUS ROMAN BTY PP18192,,,,,,,,,
OR,041362,ROSMARINUS ROMAN BTY PP18192,,,,,,,,,
CA,072905,THUJA OR AUREA NANA,,,,,,,,,
CA,028341,ABELIA GRA KALEIDOSCOPE P16988,,,,,,,,,
CA,028342,ABELIA GRA KALEIDOSCOPE P16988,,,,,,,,,
CA,099571,AGAPANTHUS BABY PETE TMPP21705,,,,,,,,,
CA,004831,AZALEA S MISTRAL,,,,,,,,,
CA,007361,AZALEA SK GETSUTOKU,,,,,,,,,
CA,074411S,BUD LO&BEHLD R BLU CHP PP19991,,,,,,,,,
CA,01370MGL,BUXUS MIC FAULKNER,,,,,,,,,
CA,022812,CARISSA MAC TOMLINSON,,,,,,,,,
CA,023601,CESTRUM NOCTURNUM,,,,,,,,,
CA,023605,CESTRUM NOCTURNUM,,,,,,,,,
OR,050515,CISTUS GRAYSWOOD PINK,,,,,,,,,
CA,035055,EUO J GREEN SPIRE,,,,,,,,,
CA,035201,EUO J SILVER KING,,,,,,,,,
CA,035641,FATSIA JAPONICA,,,,,,,,,
CA,036151,FERN-CYRTOMIUM ROCHFORDIANUM,,,,,,,,,
CA,097611,FERN-NEPHROLEPIS CD CALIFORNIA,,,,,,,,,
OR,086711,GAURA L PINK LADY PP17494,,,,,,,,,
OR,035911,GR-HAKONECHLOA MACRA ALL GOLD,,,,,,,,,
CA,098891S,GR-LOMANDRA LON BREEZE PP15420,,,,,,,,,
CA,038955,GREVILLEA NOELL,,,,,,,,,
CA,092755,HYD M ENCHANTRESS R PPAF,,,,,,,,,
CA,017311S,HYD M ENDLESS SUMMER R PP15298,,,,,,,,,
CA,042281,HYD MAC BUTTNS'N BOWS R P11405,,,,,,,,,
OR,074561S,HYD MAC CTYLN TM PARIS PP10906,,,,,,,,,
CA,042075,HYD MAC PINK ELF R (PIA),,,,,,,,,
CA,042101,HYD MAC WHITE,,,,,,,,,
OR,042131,HYPERICUM FRONDOSUM SUNBURST,,,,,,,,,
CA,046451,JASMINUM FLORIDUM,,,,,,,,,
CA,050301,JUN H PRINCE OF WALES,,,,,,,,,
CA,053655,JUN V BLUE ARROW,,,,,,,,,
CA,018211,LAVANDULA ANG HIDCOTE SUPERIOR,,,,,,,,,
CA,059051,LONICERA JAP HALLIANA,,,,,,,,,
CA,059051ST,LONICERA JAP HALLIANA,,,,,,,,,
CA,064012,PASSIFLORA X LAVENDER LADY,,,,,,,,,
CA,066371,PLUMBAGO ROYAL CAPE R,,,,,,,,,
CA,068601,PYRACANTHA X RED ELF TM,,,,,,,,,
CA,068602,PYRACANTHA X RED ELF TM,,,,,,,,,
OR,084941,ROSMARINUS OFF SPICE ISLANDS,,,,,,,,,
CA,044192,RUELLIA BRITTONIANA,,,,,,,,,
CA,088861,RUELLIA KATIE PINK,,,,,,,,,
CA,090471,SALVIA AMISTAD PPAF,,,,,,,,,
CA,094291,SALVIA HTWV BLAST TM PP24153,,,,,,,,,
CA,099451,SALVIA HTWV BLAZE TM PP24151,,,,,,,,,
CA,099452,SALVIA HTWV BLAZE TM PP24151,,,,,,,,,
CA,094261,SALVIA HTWV GLIMMER TM PP24155,,,,,,,,,
CA,094271,SALVIA HTWV GLITTER TM PP24152,,,,,,,,,
CA,094272,SALVIA HTWV GLITTER TM PP24152,,,,,,,,,
CA,094281,SALVIA HTWV SPARKLE TM PP24154,,,,,,,,,
CA,023111,SALVIA NAVAJO TM BRIGHT RED,,,,,,,,,
CA,065241,SEDUM PACHYCLADOS,,,,,,,,,
OR,044871,SEDUM RUP ANGELINA PPAF,,,,,,,,,
CA,070911,SEDUM VERA JAMESON,,,,,,,,,
CA,016582,PITT TEN GOLF BALL P15329,,,,,,,,,
CA,075772,CALANDRINIA SHINING PINK,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
